MASS        E           DATA        ERR-S
113.        8.5         0.00470817  0.0014391
113.        8.7         0.0034784   0.00132915
113.        8.9         0.00121847  0.00073106
113.        9.1         0.          0.
113.        9.3         0.          0.
113.        9.5         0.          0.
113.        9.7         0.          0.
113.        9.9         0.00155304  0.000927558
113.        10.1        0.          0.
113.        10.3        0.          0.
113.        10.5        0.          0.
113.        10.7        0.          0.
113.        10.9        0.          0.
113.        11.1        0.          0.
113.        11.3        0.          0.
113.        11.5        0.          0.
113.        11.7        0.          0.
113.        11.9        0.          0.
113.        12.1        0.          0.
113.        12.3        0.          0.
113.        12.5        0.          0.
113.        12.7        0.          0.
113.        12.9        0.          0.
113.        13.1        0.          0.
113.        13.3        0.          0.
113.        13.5        0.          0.
113.        13.7        0.          0.
113.        13.9        0.          0.
113.        14.1        0.          0.
113.        14.3        0.          0.
113.        14.5        0.          0.
113.        14.7        0.          0.
113.        14.9        0.          0.
114.        0.1         0.32328     0.00754176
114.        0.3         0.609761    0.0087099
114.        0.5         0.664456    0.00888159
114.        0.7         0.657253    0.00888417
114.        0.9         0.609151    0.00870063
114.        1.1         0.54185     0.00836525
114.        1.3         0.48122     0.00805324
114.        1.5         0.424782    0.00772389
114.        1.7         0.381732    0.00744431
114.        1.9         0.322858    0.00700033
114.        2.1         0.276724    0.00662981
114.        2.3         0.245882    0.00637732
114.        2.5         0.205053    0.00594714
114.        2.7         0.177914    0.00565317
114.        2.9         0.138912    0.00509009
114.        3.1         0.136131    0.00515513
114.        3.3         0.111794    0.00477772
114.        3.5         0.0992056   0.0045886
114.        3.7         0.077874    0.00416088
114.        3.9         0.0682629   0.003939
114.        4.1         0.0535431   0.00357046
114.        4.3         0.0564804   0.0037764
114.        4.5         0.0464406   0.00341914
114.        4.7         0.0376176   0.00313787
114.        4.9         0.0405394   0.00330907
114.        5.1         0.0264384   0.00271951
114.        5.3         0.0277041   0.00278275
114.        5.5         0.014723    0.00210421
114.        5.7         0.018938    0.00239853
114.        5.9         0.0111958   0.00189538
114.        6.1         0.0146775   0.00220962
114.        6.3         0.0107625   0.00191593
114.        6.5         0.00854073  0.00168493
114.        6.7         0.00690298  0.00158494
114.        6.9         0.00332973  0.00107342
114.        7.1         0.00871714  0.00181406
114.        7.3         0.00400021  0.00118519
114.        7.5         0.00574528  0.00157331
114.        7.7         0.00407672  0.00132705
114.        7.9         0.0043675   0.0013395
114.        8.1         0.00270351  0.00106134
114.        8.3         0.00331116  0.00119828
114.        8.5         0.00117895  0.000691828
114.        8.7         0.0031531   0.00131212
114.        8.9         0.00200419  0.00104174
114.        9.1         0.00154421  0.000805765
114.        9.3         0.          0.
114.        9.5         0.          0.
114.        9.7         0.          0.
114.        9.9         0.          0.
114.        10.1        0.          0.
114.        10.3        0.          0.
114.        10.5        0.          0.
114.        10.7        0.          0.
114.        10.9        0.          0.
114.        11.1        0.          0.
114.        11.3        0.          0.
114.        11.5        0.          0.
114.        11.7        0.          0.
114.        11.9        0.          0.
114.        12.1        0.          0.
114.        12.3        0.          0.
114.        12.5        0.          0.
114.        12.7        0.          0.
114.        12.9        0.          0.
114.        13.1        0.          0.
114.        13.3        0.          0.
114.        13.5        0.          0.
114.        13.7        0.          0.
114.        13.9        0.          0.
114.        14.1        0.          0.
114.        14.3        0.          0.
114.        14.5        0.          0.
114.        14.7        0.          0.
114.        14.9        0.          0.
115.        0.1         0.315851    0.00785444
115.        0.3         0.592146    0.00895698
115.        0.5         0.658933    0.00917507
115.        0.7         0.63456     0.00906401
115.        0.9         0.594195    0.00890374
115.        1.1         0.5399      0.00865007
115.        1.3         0.495588    0.00844865
115.        1.5         0.416625    0.00790993
115.        1.7         0.381017    0.00772665
115.        1.9         0.330541    0.0073347
115.        2.1         0.286142    0.00697146
115.        2.3         0.252187    0.00669444
115.        2.5         0.203069    0.00612786
115.        2.7         0.174367    0.00577885
115.        2.9         0.139883    0.00531671
115.        3.1         0.13466     0.00530143
115.        3.3         0.11486     0.00500337
115.        3.5         0.0985365   0.00472785
115.        3.7         0.0849418   0.00452335
115.        3.9         0.0740642   0.0042872
115.        4.1         0.0688699   0.00425022
115.        4.3         0.0520703   0.00373334
115.        4.5         0.0531522   0.00380246
115.        4.7         0.0419173   0.00344427
115.        4.9         0.0305558   0.00298591
115.        5.1         0.029766    0.00301105
115.        5.3         0.0300012   0.00307461
115.        5.5         0.0196637   0.00249009
115.        5.7         0.0224128   0.00273204
115.        5.9         0.0135284   0.00211711
115.        6.1         0.0150857   0.00229706
115.        6.3         0.0110832   0.0020427
115.        6.5         0.00721689  0.00162082
115.        6.7         0.0103858   0.00199758
115.        6.9         0.00869456  0.00185682
115.        7.1         0.00687217  0.00170567
115.        7.3         0.00597613  0.00153871
115.        7.5         0.00579087  0.00152786
115.        7.7         0.00362654  0.00130541
115.        7.9         0.0031      0.00120005
115.        8.1         0.00235344  0.00107064
115.        8.3         0.00381666  0.00137998
115.        8.5         0.00229374  0.00117731
115.        8.7         0.00159001  0.000923772
115.        8.9         0.          0.
115.        9.1         0.00187406  0.0011061
115.        9.3         0.00155399  0.000908971
115.        9.5         0.          0.
115.        9.7         0.00171909  0.00102996
115.        9.9         0.00214041  0.001085
115.        10.1        0.          0.
115.        10.3        0.          0.
115.        10.5        0.          0.
115.        10.7        0.          0.
115.        10.9        0.          0.
115.        11.1        0.          0.
115.        11.3        0.          0.
115.        11.5        0.          0.
115.        11.7        0.          0.
115.        11.9        0.          0.
115.        12.1        0.          0.
115.        12.3        0.          0.
115.        12.5        0.          0.
115.        12.7        0.          0.
115.        12.9        0.          0.
115.        13.1        0.          0.
115.        13.3        0.          0.
